id,topic,source,text,replyCount,vaderCatLabel,vaderCat
5ad85a9e068401528a2a986e,Metro,nyt_kaggle,Though congestion pricing failed  it has focused attention on the hefty bridge tolls outside Manhattan  where public transit options are limited ,120,high,1.0
5ad8354a068401528a2a9825,Foreign,nyt_kaggle,A huge heat wave killed  percent of the reefs coral in   and continuously high temperatures are preventing its recovery ,118,high,1.0
5ad3e696068401528a2a8d4b,OpEd,nyt_kaggle,Forgive me if I dont rise in applause simply because Comeys revelations are agitating Trump ,983,high,1.0
5ad3e37c068401528a2a8d47,OpEd,nyt_kaggle,The budget numbers of the past four decades reveal a clear pattern  But many journalists and experts are afraid to acknowledge it ,399,high,1.0
5ad3cb6a068401528a2a8d31,National,nyt_kaggle,Researchers are studying a promising drug that could block the delivery of opioids from blood to brain  giving addicts a path to recovery ,13,low,0.0
5ad3cb63068401528a2a8d2f,Games,nyt_kaggle,David Woolf brings his puzzle into focus ,83,low,0.0
5ad3cb64068401528a2a8d30,Metro,nyt_kaggle,She couldnt imagine why someone would bring a dog to the chiropractor ,8,low,0.0
5ad3c382068401528a2a8d21,National,nyt_kaggle,A fight is brewing in Kansas City over whether choosing a boulevard on the mainly black East Side to name for Martin Luther King Jr  would honor his legacy or reinforce the segregation he fought ,62,high,1.0
5ad3ba60068401528a2a8d15,Foreign,nyt_kaggle,The strikes were calibrated to keep the West from being dragged further into war  That left President Bashar al Assad in power and Syria in its painful status quo ,43,low,0.0
5ad3a8ca068401528a2a8d00,OpEd,nyt_kaggle,Irans elite Quds Force is trying to use Syria as a base to pressure Israel  Israel is not going to stand for it ,441,high,1.0
5ad3a684068401528a2a8cfd,Washington,nyt_kaggle,ABC News interviewed James B  Comey  the former F B I  director  as he uses a publicity blitz for his memoir to raise alarms about Mr  Trump ,2245,high,1.0
5ad3a5e5068401528a2a8cfb,Washington,nyt_kaggle,Mrs  Bush    the popular wife and mother of presidents  will instead focus on comfort care  according to a statement ,118,high,1.0
5ad39c1b068401528a2a8cf1,Washington,nyt_kaggle,Nikki Haley  the ambassador to the United Nations  said Russian companies that have supported Syrias chemical weapons would be targeted on Monday ,134,high,1.0
5ad365e8068401528a2a8c96,Politics,nyt_kaggle,President Trump on Sunday delivered a series of scathing tweets ahead of the former F B I  director James Comeys appearance on ABC News ,1035,high,1.0
5ad31499068401528a2a8c37,RealEstate,nyt_kaggle,Recent residential sales in New York City and the region ,9,low,0.0
5ad2ce48068401528a2a8bf9,Styles,nyt_kaggle,Amber Khan read tarot for decades but really found an audience when she started a YouTube channel  the Quietest Revolution ,10,high,1.0
5ad279e4068401528a2a8bbc,Games,nyt_kaggle,I hope Alex Bajcz got this puzzle framed and hung on his wall  because its a bang up job ,117,low,0.0
5ad2b324068401528a2a8bea,OpEd,nyt_kaggle,The social network has helped many parents of kids with special needs feel less alone ,156,high,1.0
5ad248b8068401528a2a8b85,OpEd,nyt_kaggle,A new generation of female politicians campaign on the raw realities  and credentials  of motherhood ,113,high,1.0
5ad248b3068401528a2a8b84,OpEd,nyt_kaggle,Soldiers arent sacred  And civilians are not the enemy ,589,high,1.0
5ad248af068401528a2a8b82,OpEd,nyt_kaggle,This isnt sloth  It isnt exhaustion  Its finally being aware of existing for its own purpose ,439,high,1.0
5ad248af068401528a2a8b81,OpEd,nyt_kaggle,Neither a visionary nor a fanatic  the speaker simply followed his party too faithfully for too long ,461,high,1.0
5ad248af068401528a2a8b80,Editorial,nyt_kaggle,Predatory lending and discriminatory federal housing policy have denied African Americans the chance to reap the rewards of homeownership ,163,high,1.0
5ad248af068401528a2a8b7f,OpEd,nyt_kaggle,It takes much more than a MacArthur Fellowship to justify the label ,73,high,1.0
5ad248ae068401528a2a8b7e,OpEd,nyt_kaggle,William Friedkin revisits his old haunts for his new documentary about exorcism ,354,high,1.0
5ad247bd068401528a2a8b7a,Business,nyt_kaggle,Governments are struggling as mounting pension obligations crowd out the rest of their budgets  Oregon faces a severe  self inflicted crisis ,720,high,1.0
5ad24407068401528a2a8b78,Business,nyt_kaggle,An alliance of law firms  marketers  finance companies and doctors makes money by coaxing women to have their mesh implants removed ,215,high,1.0
5ad22583068401528a2a8b45,Games,nyt_kaggle,Emily Cox and Henry Rathvon shimmer in the sunshine ,32,low,0.0
5ad2238b068401528a2a8b40,Washington,nyt_kaggle,The strike on chemical arms sites reflected President Trumps competing impulses  an effort to demonstrate strength countered by a view that involvement in the Middle East since the attacks of Sept      has been a waste ,742,high,1.0
5ad20969068401528a2a8b14,RealEstate,nyt_kaggle,What can be done to shoo away birds that roost on a readers window ledge ,44,high,1.0
5ad1d827068401528a2a8ae0,Foreign,nyt_kaggle,Warplanes and ships from the United States  Britain and France launched more than  missiles at three chemical weapons storage and research facilities near Damascus and Homs  officials said ,1084,high,1.0
5ad1c31e068401528a2a8ab2,SundayBusiness,nyt_kaggle,As of this month  the big credit card companies are dropping the requirement for signatures  the beginning of the end for signing your name ,74,high,1.0
5ad160a3068401528a2a8a34,Games,nyt_kaggle,Sam Ezerskys puzzle puts words in our mouths ,109,high,1.0
5ad15236068401528a2a8a23,OpEd,nyt_kaggle,The G O P  owed America an alternative vision to Trumpism  and failed to deliver ,362,high,1.0
5ad14da5068401528a2a8a19,Washington,nyt_kaggle,The strikes sought to punish the Syrian government after what Western officials said was a deadly chemical attack in a Damascus suburb that had been held by rebels ,1215,high,1.0
5ad11cf0068401528a2a89c2,Arts&Leisure,nyt_kaggle,Its now a classic  with a splashy revival about to open on Broadway  But in   a nervous leading man and technical troubles meant the show almost didnt go on ,53,high,1.0
5ad10ea0068401528a2a899a,Photo,nyt_kaggle,An exhibit featuring more than  images from the Library of Congress photographic archives is featured at the Annenberg Space for Photography in Los Angeles ,9,low,0.0
5ad1083a068401528a2a898a,Investigative,nyt_kaggle,The official  Elliott Broidy  quit amid news of a deal he struck with a woman who became pregnant during an affair  The payout was arranged by President Trumps lawyer Michael D  Cohen ,1061,high,1.0
5ad0fff6068401528a2a896b,Metro,nyt_kaggle,The Working Families Party may endorse Cynthia Nixons bid to unseat Gov  Andrew Cuomo  spurring the governors labor allies into action ,83,high,1.0
5acf80e9068401528a2a822a,Dining,nyt_kaggle,Having left the family estate  Mr  Ponsot hopes to build a futuristic  interactive center dedicated to Burgundy  as well as make a little wine ,6,high,1.0
5acf7e76068401528a2a8208,Washington,nyt_kaggle,At Mike Pompeos confirmation hearing  he set a tone of forceful diplomacy  saying he would take a tough line against Russia and push to improve the Iran nuclear deal ,55,high,1.0
5acf7a75068401528a2a81cf,Obits,nyt_kaggle,Ms  Shore was a critic  confidante and caretaker for comics like Richard Pryor  Robin Williams  George Carlin  Sandra Bernhard and Jim Carrey ,5,low,0.0
5acf796b068401528a2a81b8,Dining,nyt_kaggle,The second American outpost of this Japanese export features larger than life onigiri  filled with ingredients traditional and bold ,13,low,0.0
5acf6f95068401528a2a813c,Climate,nyt_kaggle,The Senate on Thursday confirmed the Environmental Protection Agencys second in command  Andrew Wheeler  a former coal lobbyist who shares the deregulatory zeal of Scott Pruitt  the agency chief ,30,high,1.0
5acf6667068401528a2a80bc,Weekend,nyt_kaggle,Mr  Cenac  an alumnus of The Daily Show  discusses his new late night series  which has a laid back energy and a regular focus on police reform ,11,high,1.0
5acf60aa068401528a2a8082,NewsDesk,nyt_kaggle,Our  Places Traveler answers readers questions about the journey so far and traveling alone  as a woman ,105,high,1.0
5acf5f60068401528a2a8069,RealEstate,nyt_kaggle,The hourly wages that properties in the countrys hottest markets would have earned last year if they punched the clock ,14,low,0.0
5acf5ccc068401528a2a8059,Business,nyt_kaggle,The scandal over how Facebook let a consulting firm gain access to user information is ushering in a new era for privacy experts  whose warnings about online privacy have long gone unheeded ,112,high,1.0
5acf521f068401528a2a7fea,National,nyt_kaggle,Thursday  The state treasurer on how he would balance priorities if elected governor  Kevin McCarthy could run for House speaker  and L A  moves forward with an LAX train ,7,high,1.0
5acf4a43068401528a2a7f8a,Weekend,nyt_kaggle,Grace Jones has always been an iconoclast  But this documentary restores her humanity ,7,low,0.0
5acf4599068401528a2a7f5f,OpEd,nyt_kaggle,Trumps Syria policy  an impulse wrapped in indifference inside an incoherence ,174,high,1.0
5acf3cf7068401528a2a7f00,Washington,nyt_kaggle,Defense Secretary Jim Mattis demanded evidence of the Syrian governments role in a suspected chemical attack to justify military action  and mute Russian criticism ,783,high,1.0
5acf2ea0068401528a2a7e34,Well,nyt_kaggle,Bodybuilders are turning to a popular new pill to get bigger and stronger  but the chemicals are still undergoing testing and could cause serious harm ,58,high,1.0
5acf2e27068401528a2a7e2f,Metro,nyt_kaggle,Thursday  Reflections on Holocaust Remembrance Day  After Auschwitz and Franklin D  Roosevelts local legacy ,10,high,1.0
5acf2aa3068401528a2a7e12,OpEd,nyt_kaggle,Robert Mueller is not safe  Our democracy is not safe ,619,high,1.0
5acf2aa3068401528a2a7e13,OpEd,nyt_kaggle,His contentious views on immigration and integration have their roots in the ethnic and racial transformation of his home borough ,417,high,1.0
5acf2aa3068401528a2a7e14,OpEd,nyt_kaggle,Legislation to end forced arbitration agreements is sitting in Congress  awaiting a vote  Its something everyone should get behind ,56,high,1.0
5acf2aa3068401528a2a7e15,OpEd,nyt_kaggle,Once again  the museum has ignored the droves of qualified women in the field ,278,high,1.0
5acf2aa4068401528a2a7e16,OpEd,nyt_kaggle,The liberal federal appeals court judge Stephen Reinhardt  who died last month  was defiant in his resistance but hopeful for the future ,198,high,1.0
5acf2724068401528a2a7df7,Styles,nyt_kaggle,Instagram has become the new place for anglers to document every whopper  swap stories about secret fishing holes and  well  brag ,12,low,0.0
5acf2021068401528a2a7dcd,Arts&Leisure,nyt_kaggle,As Scandal heads toward its finale  Shonda Rhimes  the shows creator  and three of its stars discuss its craziest twists  its nuanced handling of racial issues and its legacy ,46,high,1.0
5acf201f068401528a2a7dca,Travel,nyt_kaggle,After decades of living in New York City  discovering the many charms of a Manhattan neighborhood ,27,high,1.0
5acf2020068401528a2a7dcc,RealEstate,nyt_kaggle,After relocating last year  Lindsey Olson found paying rent in Brooklyn insane ,35,low,0.0
5acf201d068401528a2a7dc2,National,nyt_kaggle,Unrest around education appears to be symptomatic of broader unease about years of budget cuts that have followed tax cuts ,121,high,1.0
5acf201e068401528a2a7dc5,Washington,nyt_kaggle,The speakers departure was no surprise  but the timing of it could create problems for the Republicans left behind ,231,high,1.0
5acf2015068401528a2a7dbf,Travel,nyt_kaggle,On lush Vancouver Island  this urban jewel offers innovative restaurants  gorgeous parks and gardens  and museums that celebrate the areas many cultures ,26,low,0.0
5acf1205068401528a2a7d86,Photo,nyt_kaggle,Citlali Fabians collaborative portraits of Oaxacan women and girls are both intimate and universal ,29,low,0.0
5acf04a6068401528a2a7d30,Learning,nyt_kaggle,What trends from the past would you like to see revived ,5,low,0.0
5acee80f068401528a2a7c51,Learning,nyt_kaggle,If you had to choose a time to be born and you didnt know who youd be or where youd be  what time would you choose  Why ,23,high,1.0
5acee7d3068401528a2a7c4f,Well,nyt_kaggle,Compared with definite morning types  definite evening types had a  percent increased risk of dying over a six and a half year study period ,39,high,1.0
5acecd93068401528a2a7b99,Culture,nyt_kaggle,For the third week in a row  The Americans hosted a meeting of the Soviet culture appreciation society ,133,high,1.0
5acebdaa068401528a2a7b3a,Obits,nyt_kaggle,In the s  the couple began surveying and recording the countrys overlooked ancient buildings  in an effort to begin preserving them ,8,high,1.0
